schema_version	contrast_index	kda_run_id	source_contrast_id	fine_cell_type	broad_cell_type	signature_group	sex	apoe_group	query_mode	cells_ad	cells_nci	donors_ad	donors_nci	phase08_terminal_status	minimum_cells_per_deg_arm	passes_cell_floor	candidate_query_genes	effective_query_genes	minimum_effective_query_genes	passes_query_floor	phase12_eligibility_status	phase12_terminal_status	phase12_returned_driver_count	included_at_thresholds	exclusion_reason
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	202	primary_Inh_VIP_ABI3BP_M_e2_AD_both_mito	inhibitory::Inh VIP ABI3BP::AD_vs_NCI__Male__e2	Inh VIP ABI3BP	Inhibitory_neurons	M_e2	Male	e2	AD_both_mito	200	178	7	6	validated_complete	3	TRUE	3	3	3	TRUE	eligible	completed_significant	10	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	203	primary_Inh_VIP_CLSTN2_M_e2_AD_both_mito	inhibitory::Inh VIP CLSTN2::AD_vs_NCI__Male__e2	Inh VIP CLSTN2	Inhibitory_neurons	M_e2	Male	e2	AD_both_mito	249	209	7	6	validated_complete	3	TRUE	15	15	3	TRUE	eligible	completed_significant	7	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	204	primary_Inh_VIP_THSD7B_M_e2_AD_both_mito	inhibitory::Inh VIP THSD7B::AD_vs_NCI__Male__e2	Inh VIP THSD7B	Inhibitory_neurons	M_e2	Male	e2	AD_both_mito	131	88	7	5	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	205	primary_Inh_VIP_TSHZ2_M_e2_AD_both_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e2	Inh VIP TSHZ2	Inhibitory_neurons	M_e2	Male	e2	AD_both_mito	172	162	7	5	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	206	primary_Mic_MKI67_M_e2_AD_both_mito	immune::Mic MKI67::AD_vs_NCI__Male__e2	Mic MKI67	Microglia	M_e2	Male	e2	AD_both_mito	2	9	2	3	not_estimable	3	FALSE	0	0	3	FALSE	source_contrast_not_validated	skipped_source_contrast_not_validated	0	FALSE	minimum_cells_per_deg_arm_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	207	primary_Mic_P2RY12_M_e2_AD_both_mito	immune::Mic P2RY12::AD_vs_NCI__Male__e2	Mic P2RY12	Microglia	M_e2	Male	e2	AD_both_mito	1175	390	7	6	validated_complete	3	TRUE	88	85	3	TRUE	eligible	completed_significant	3	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	208	primary_Mic_TPT1_M_e2_AD_both_mito	immune::Mic TPT1::AD_vs_NCI__Male__e2	Mic TPT1	Microglia	M_e2	Male	e2	AD_both_mito	34	21	6	4	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	209	primary_OPC_M_e2_AD_both_mito	opcs::OPC::AD_vs_NCI__Male__e2	OPC	OPCs	M_e2	Male	e2	AD_both_mito	1320	1404	7	6	validated_complete	3	TRUE	151	133	3	TRUE	eligible	completed_significant	14	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	210	primary_Oli_M_e2_AD_both_mito	oligodendrocytes::Oli::AD_vs_NCI__Male__e2	Oli	Oligodendrocytes	M_e2	Male	e2	AD_both_mito	9717	5807	7	6	validated_complete	3	TRUE	49	43	3	TRUE	eligible	completed_significant	8	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	211	primary_T_cells_M_e2_AD_both_mito	immune::T cells::AD_vs_NCI__Male__e2	T cells	T_cells	M_e2	Male	e2	AD_both_mito	33	6	6	3	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	212	primary_End_M_e2_AD_both_mito	vasculature::End::AD_vs_NCI__Male__e2	End	Vasculature_cells	M_e2	Male	e2	AD_both_mito	87	126	7	5	validated_complete	3	TRUE	19	19	3	TRUE	eligible	completed_significant	6	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	213	primary_Fib_FLRT2_M_e2_AD_both_mito	vasculature::Fib FLRT2::AD_vs_NCI__Male__e2	Fib FLRT2	Vasculature_cells	M_e2	Male	e2	AD_both_mito	72	16	6	5	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	214	primary_Fib_SLC4A4_M_e2_AD_both_mito	vasculature::Fib SLC4A4::AD_vs_NCI__Male__e2	Fib SLC4A4	Vasculature_cells	M_e2	Male	e2	AD_both_mito	0	11	0	2	not_estimable	3	FALSE	0	0	3	FALSE	source_contrast_not_validated	skipped_source_contrast_not_validated	0	FALSE	minimum_cells_per_deg_arm_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	215	primary_Per_M_e2_AD_both_mito	vasculature::Per::AD_vs_NCI__Male__e2	Per	Vasculature_cells	M_e2	Male	e2	AD_both_mito	81	99	6	5	validated_complete	3	TRUE	13	12	3	TRUE	eligible	completed_significant	4	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	216	primary_SMC_M_e2_AD_both_mito	vasculature::SMC::AD_vs_NCI__Male__e2	SMC	Vasculature_cells	M_e2	Male	e2	AD_both_mito	12	32	3	6	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	217	primary_Ast_CHI3L1_M_e33_AD_both_mito	astrocytes::Ast CHI3L1::AD_vs_NCI__Male__e33	Ast CHI3L1	Astrocytes	M_e33	Male	e33	AD_both_mito	466	4424	25	52	validated_complete	3	TRUE	32	28	3	TRUE	eligible	completed_significant	1	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	218	primary_Ast_DPP10_M_e33_AD_both_mito	astrocytes::Ast DPP10::AD_vs_NCI__Male__e33	Ast DPP10	Astrocytes	M_e33	Male	e33	AD_both_mito	1859	5177	27	53	validated_complete	3	TRUE	10	7	3	TRUE	eligible	completed_significant	6	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	219	primary_Ast_GRM3_M_e33_AD_both_mito	astrocytes::Ast GRM3::AD_vs_NCI__Male__e33	Ast GRM3	Astrocytes	M_e33	Male	e33	AD_both_mito	5946	14440	29	53	validated_complete	3	TRUE	10	9	3	TRUE	eligible	completed_significant	13	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	220	primary_CAMs_M_e33_AD_both_mito	immune::CAMs::AD_vs_NCI__Male__e33	CAMs	CAMs	M_e33	Male	e33	AD_both_mito	119	397	24	50	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	221	primary_Exc_L2_3_CBLN2_LINC02306_M_e33_AD_both_mito	excitatory_set1::Exc L2-3 CBLN2 LINC02306::AD_vs_NCI__Male__e33	Exc L2-3 CBLN2 LINC02306	Excitatory_neurons	M_e33	Male	e33	AD_both_mito	19824	46703	29	53	validated_complete	3	TRUE	2	1	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	222	primary_Exc_L3_4_RORB_CUX2_M_e33_AD_both_mito	excitatory_set2::Exc L3-4 RORB CUX2::AD_vs_NCI__Male__e33	Exc L3-4 RORB CUX2	Excitatory_neurons	M_e33	Male	e33	AD_both_mito	12039	30614	27	53	validated_complete	3	TRUE	6	5	3	TRUE	eligible	completed_significant	9	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	223	primary_Exc_L3_5_RORB_PLCH1_M_e33_AD_both_mito	excitatory_set2::Exc L3-5 RORB PLCH1::AD_vs_NCI__Male__e33	Exc L3-5 RORB PLCH1	Excitatory_neurons	M_e33	Male	e33	AD_both_mito	2425	6074	28	53	validated_complete	3	TRUE	15	13	3	TRUE	eligible	completed_no_significant	0	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	224	primary_Exc_L4_5_RORB_GABRG1_M_e33_AD_both_mito	excitatory_set2::Exc L4-5 RORB GABRG1::AD_vs_NCI__Male__e33	Exc L4-5 RORB GABRG1	Excitatory_neurons	M_e33	Male	e33	AD_both_mito	5291	12067	27	53	validated_complete	3	TRUE	7	6	3	TRUE	eligible	completed_significant	7	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	225	primary_Exc_L4_5_RORB_IL1RAPL2_M_e33_AD_both_mito	excitatory_set2::Exc L4-5 RORB IL1RAPL2::AD_vs_NCI__Male__e33	Exc L4-5 RORB IL1RAPL2	Excitatory_neurons	M_e33	Male	e33	AD_both_mito	7405	17997	27	53	validated_complete	3	TRUE	5	5	3	TRUE	eligible	completed_significant	11	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	226	primary_Exc_L5_ET_M_e33_AD_both_mito	excitatory_set3::Exc L5 ET::AD_vs_NCI__Male__e33	Exc L5 ET	Excitatory_neurons	M_e33	Male	e33	AD_both_mito	280	511	24	50	validated_complete	3	TRUE	199	171	3	TRUE	eligible	completed_no_significant	0	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	227	primary_Exc_L5_6_RORB_LINC02196_M_e33_AD_both_mito	excitatory_set3::Exc L5-6 RORB LINC02196::AD_vs_NCI__Male__e33	Exc L5-6 RORB LINC02196	Excitatory_neurons	M_e33	Male	e33	AD_both_mito	1537	3343	27	53	validated_complete	3	TRUE	20	18	3	TRUE	eligible	completed_significant	7	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	228	primary_Exc_L5_6_IT_Car3_M_e33_AD_both_mito	excitatory_set3::Exc L5/6 IT Car3::AD_vs_NCI__Male__e33	Exc L5/6 IT Car3	Excitatory_neurons	M_e33	Male	e33	AD_both_mito	1386	2592	27	53	validated_complete	3	TRUE	39	30	3	TRUE	eligible	completed_no_significant	0	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	229	primary_Exc_L5_6_NP_M_e33_AD_both_mito	excitatory_set3::Exc L5/6 NP::AD_vs_NCI__Male__e33	Exc L5/6 NP	Excitatory_neurons	M_e33	Male	e33	AD_both_mito	975	2667	27	53	validated_complete	3	TRUE	18	14	3	TRUE	eligible	completed_significant	5	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	230	primary_Exc_L6_CT_M_e33_AD_both_mito	excitatory_set3::Exc L6 CT::AD_vs_NCI__Male__e33	Exc L6 CT	Excitatory_neurons	M_e33	Male	e33	AD_both_mito	1546	3559	27	53	validated_complete	3	TRUE	38	32	3	TRUE	eligible	completed_significant	11	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	231	primary_Exc_L6_THEMIS_NFIA_M_e33_AD_both_mito	excitatory_set3::Exc L6 THEMIS NFIA::AD_vs_NCI__Male__e33	Exc L6 THEMIS NFIA	Excitatory_neurons	M_e33	Male	e33	AD_both_mito	4552	9666	27	53	validated_complete	3	TRUE	3	1	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	232	primary_Exc_L6b_M_e33_AD_both_mito	excitatory_set3::Exc L6b::AD_vs_NCI__Male__e33	Exc L6b	Excitatory_neurons	M_e33	Male	e33	AD_both_mito	2241	3581	28	53	validated_complete	3	TRUE	39	31	3	TRUE	eligible	completed_no_significant	0	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	233	primary_Exc_NRGN_M_e33_AD_both_mito	excitatory_set3::Exc NRGN::AD_vs_NCI__Male__e33	Exc NRGN	Excitatory_neurons	M_e33	Male	e33	AD_both_mito	4383	6868	28	52	validated_complete	3	TRUE	204	181	3	TRUE	eligible	completed_significant	24	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	234	primary_Exc_RELN_CHD7_M_e33_AD_both_mito	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e33	Exc RELN CHD7	Excitatory_neurons	M_e33	Male	e33	AD_both_mito	22508	8393	28	51	validated_complete	3	TRUE	67	53	3	TRUE	eligible	completed_significant	21	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	235	primary_Inh_ALCAM_TRPM3_M_e33_AD_both_mito	inhibitory::Inh ALCAM TRPM3::AD_vs_NCI__Male__e33	Inh ALCAM TRPM3	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	712	1792	27	51	validated_complete	3	TRUE	9	7	3	TRUE	eligible	completed_significant	2	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	236	primary_Inh_CUX2_MSR1_M_e33_AD_both_mito	inhibitory::Inh CUX2 MSR1::AD_vs_NCI__Male__e33	Inh CUX2 MSR1	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	1592	5009	26	51	validated_complete	3	TRUE	3	3	3	TRUE	eligible	completed_significant	12	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	237	primary_Inh_ENOX2_SPHKAP_M_e33_AD_both_mito	inhibitory::Inh ENOX2 SPHKAP::AD_vs_NCI__Male__e33	Inh ENOX2 SPHKAP	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	700	2076	27	52	validated_complete	3	TRUE	9	8	3	TRUE	eligible	completed_no_significant	0	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	238	primary_Inh_FBN2_EPB41L4A_M_e33_AD_both_mito	inhibitory::Inh FBN2 EPB41L4A::AD_vs_NCI__Male__e33	Inh FBN2 EPB41L4A	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	412	986	27	52	validated_complete	3	TRUE	16	15	3	TRUE	eligible	completed_significant	7	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	239	primary_Inh_GPC5_RIT2_M_e33_AD_both_mito	inhibitory::Inh GPC5 RIT2::AD_vs_NCI__Male__e33	Inh GPC5 RIT2	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	297	748	26	52	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	240	primary_Inh_L1_PAX6_CA4_M_e33_AD_both_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e33	Inh L1 PAX6 CA4	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	320	853	25	49	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	241	primary_Inh_L1_2_PAX6_SCGN_M_e33_AD_both_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e33	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	97	254	23	49	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	242	primary_Inh_L1_6_LAMP5_CA13_M_e33_AD_both_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e33	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	924	2302	27	53	validated_complete	3	TRUE	8	7	3	TRUE	eligible	completed_significant	6	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	243	primary_Inh_L3_5_SST_MAFB_M_e33_AD_both_mito	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Male__e33	Inh L3-5 SST MAFB	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	1276	4114	27	52	validated_complete	3	TRUE	2	2	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	244	primary_Inh_L5_6_PVALB_STON2_M_e33_AD_both_mito	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Male__e33	Inh L5-6 PVALB STON2	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	304	767	26	52	validated_complete	3	TRUE	1	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	245	primary_Inh_L5_6_SST_TH_M_e33_AD_both_mito	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Male__e33	Inh L5-6 SST TH	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	269	704	26	52	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	246	primary_Inh_L6_SST_NPY_M_e33_AD_both_mito	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Male__e33	Inh L6 SST NPY	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	122	222	20	46	validated_complete	3	TRUE	5	5	3	TRUE	eligible	completed_significant	8	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	247	primary_Inh_LAMP5_NRG1_Rosehip_M_e33_AD_both_mito	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Male__e33	Inh LAMP5 NRG1 (Rosehip)	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	1647	4297	27	53	validated_complete	3	TRUE	20	17	3	TRUE	eligible	completed_no_significant	0	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	248	primary_Inh_LAMP5_RELN_M_e33_AD_both_mito	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e33	Inh LAMP5 RELN	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	579	1573	25	50	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	249	primary_Inh_PTPRK_FAM19A1_M_e33_AD_both_mito	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e33	Inh PTPRK FAM19A1	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	642	1791	27	51	validated_complete	3	TRUE	1	1	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	250	primary_Inh_PVALB_CA8_Chandelier_M_e33_AD_both_mito	inhibitory::Inh PVALB CA8 (Chandelier)::AD_vs_NCI__Male__e33	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	838	2277	27	52	validated_complete	3	TRUE	8	7	3	TRUE	eligible	completed_significant	14	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	251	primary_Inh_PVALB_HTR4_M_e33_AD_both_mito	inhibitory::Inh PVALB HTR4::AD_vs_NCI__Male__e33	Inh PVALB HTR4	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	2488	6929	27	52	validated_complete	3	TRUE	11	4	3	TRUE	eligible	completed_significant	4	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	252	primary_Inh_PVALB_SULF1_M_e33_AD_both_mito	inhibitory::Inh PVALB SULF1::AD_vs_NCI__Male__e33	Inh PVALB SULF1	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	1228	3381	27	52	validated_complete	3	TRUE	14	10	3	TRUE	eligible	completed_significant	13	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	253	primary_Inh_RYR3_TSHZ2_M_e33_AD_both_mito	inhibitory::Inh RYR3 TSHZ2::AD_vs_NCI__Male__e33	Inh RYR3 TSHZ2	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	1463	3874	27	53	validated_complete	3	TRUE	3	2	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	254	primary_Inh_SGCD_PDE3A_M_e33_AD_both_mito	inhibitory::Inh SGCD PDE3A::AD_vs_NCI__Male__e33	Inh SGCD PDE3A	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	241	651	26	51	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	255	primary_Inh_SORCS1_TTN_M_e33_AD_both_mito	inhibitory::Inh SORCS1 TTN::AD_vs_NCI__Male__e33	Inh SORCS1 TTN	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	586	1612	28	50	validated_complete	3	TRUE	1	1	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	256	primary_Inh_VIP_ABI3BP_M_e33_AD_both_mito	inhibitory::Inh VIP ABI3BP::AD_vs_NCI__Male__e33	Inh VIP ABI3BP	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	873	2403	27	53	validated_complete	3	TRUE	1	1	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	257	primary_Inh_VIP_CLSTN2_M_e33_AD_both_mito	inhibitory::Inh VIP CLSTN2::AD_vs_NCI__Male__e33	Inh VIP CLSTN2	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	1110	2848	27	52	validated_complete	3	TRUE	3	3	3	TRUE	eligible	completed_significant	5	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	258	primary_Inh_VIP_THSD7B_M_e33_AD_both_mito	inhibitory::Inh VIP THSD7B::AD_vs_NCI__Male__e33	Inh VIP THSD7B	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	481	1353	27	52	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	259	primary_Inh_VIP_TSHZ2_M_e33_AD_both_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e33	Inh VIP TSHZ2	Inhibitory_neurons	M_e33	Male	e33	AD_both_mito	737	2077	27	52	validated_complete	3	TRUE	1	1	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	260	primary_Mic_MKI67_M_e33_AD_both_mito	immune::Mic MKI67::AD_vs_NCI__Male__e33	Mic MKI67	Microglia	M_e33	Male	e33	AD_both_mito	52	120	12	20	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	261	primary_Mic_P2RY12_M_e33_AD_both_mito	immune::Mic P2RY12::AD_vs_NCI__Male__e33	Mic P2RY12	Microglia	M_e33	Male	e33	AD_both_mito	4009	11074	29	52	validated_complete	3	TRUE	11	11	3	TRUE	eligible	completed_significant	3	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	262	primary_Mic_TPT1_M_e33_AD_both_mito	immune::Mic TPT1::AD_vs_NCI__Male__e33	Mic TPT1	Microglia	M_e33	Male	e33	AD_both_mito	237	494	25	45	validated_complete	3	TRUE	3	3	3	TRUE	eligible	completed_no_significant	0	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	263	primary_OPC_M_e33_AD_both_mito	opcs::OPC::AD_vs_NCI__Male__e33	OPC	OPCs	M_e33	Male	e33	AD_both_mito	4876	14431	29	53	validated_complete	3	TRUE	7	7	3	TRUE	eligible	completed_significant	9	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	264	primary_Oli_M_e33_AD_both_mito	oligodendrocytes::Oli::AD_vs_NCI__Male__e33	Oli	Oligodendrocytes	M_e33	Male	e33	AD_both_mito	35873	94184	29	53	validated_complete	3	TRUE	8	6	3	TRUE	eligible	completed_no_significant	0	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	265	primary_T_cells_M_e33_AD_both_mito	immune::T cells::AD_vs_NCI__Male__e33	T cells	T_cells	M_e33	Male	e33	AD_both_mito	176	392	24	50	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	266	primary_End_M_e33_AD_both_mito	vasculature::End::AD_vs_NCI__Male__e33	End	Vasculature_cells	M_e33	Male	e33	AD_both_mito	390	1170	27	51	validated_complete	3	TRUE	9	9	3	TRUE	eligible	completed_significant	8	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	267	primary_Fib_FLRT2_M_e33_AD_both_mito	vasculature::Fib FLRT2::AD_vs_NCI__Male__e33	Fib FLRT2	Vasculature_cells	M_e33	Male	e33	AD_both_mito	225	666	26	48	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	268	primary_Fib_SLC4A4_M_e33_AD_both_mito	vasculature::Fib SLC4A4::AD_vs_NCI__Male__e33	Fib SLC4A4	Vasculature_cells	M_e33	Male	e33	AD_both_mito	52	280	11	16	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	269	primary_Per_M_e33_AD_both_mito	vasculature::Per::AD_vs_NCI__Male__e33	Per	Vasculature_cells	M_e33	Male	e33	AD_both_mito	302	855	24	49	validated_complete	3	TRUE	1	1	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
